OPDIV,CFDA Number,CFDA Program Title,Award Number,Award Title,Action Date,Recipient Name,City,State,Approp Code,Award Amount
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34475,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,ARROYO VISTA FAMILY HEALTH FOUNDATION,LOS ANGELES,CA,CV,"$82,385"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34075,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,APLA HEALTH & WELLNESS,LOS ANGELES,CA,CV,"$59,966"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35621,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,St. Johns Well Child & Family Center,LOS ANGELES,CA,C3,"$203,078"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34479,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,Kedren Community Health Center,LOS ANGELES,CA,CV,"$53,414"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35621,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,St. Johns Well Child & Family Center,LOS ANGELES,CA,C3,"$2,275,299"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37196,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,AIDS HEALTHCARE FOUNDATION,LOS ANGELES,CA,C3,"$99,125"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36147,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,LOS ANGELES FREE CLINIC,LOS ANGELES,CA,C3,"$994,535"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35545,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,ARROYO VISTA FAMILY HEALTH FOUNDATION,LOS ANGELES,CA,C3,"$1,092,875"
HRSA,93153,"Coordinated Services and Access to Research for Women, Infants, Children, and Youth",H1X37012,Ryan White HIV/AIDS Program Part D WICY COVID-19 Response,4/13/2020,ALTA MED HEALTH SERVICES CORPORATION,LOS ANGELES,CA,C3,"$20,000"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35649,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"T.H.E. CLINIC, INC.",LOS ANGELES,CA,C3,"$832,220"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35792,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,Kedren Community Health Center,LOS ANGELES,CA,C3,"$570,200"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35827,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CHINATOWN SERVICE CENTER,LOS ANGELES,CA,C3,"$656,900"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35658,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,SOUTHERN TRINITY HEALTH SERVICES,MAD RIVER,CA,C3,"$579,245"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34100,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,SOUTHERN TRINITY HEALTH SERVICES,MAD RIVER,CA,CV,"$53,896"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35578,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CAMARENA HEALTH,MADERA,CA,C3,"$1,068,158"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35578,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CAMARENA HEALTH,MADERA,CA,C3,"$212,607"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34222,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CAMARENA HEALTH,MADERA,CA,CV,"$69,709"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34222,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CAMARENA HEALTH,MADERA,CA,CV,"$13,875"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35572,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,CONTRA COSTA COUNTY HEALTH SERVICE DEPARTMENT,MARTINEZ,CA,C3,"$936,110"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34226,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,CONTRA COSTA COUNTY HEALTH SERVICE DEPARTMENT,MARTINEZ,CA,CV,"$69,035"
HRSA,93918,Grants to Provide Outpatient Early Intervention Services with Respect to HIV Disease,H7C37327,Ryan White HIV/AIDS Program Part C EIS COVID-19 Response,4/13/2020,CONTRA COSTA COUNTY HEALTH SERVICE DEPARTMENT,MARTINEZ,CA,C3,"$86,750"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35639,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,Peach Tree Healthcare,MARYSVILLE,CA,C3,"$1,122,350"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34470,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,HARMONY HEALTH MEDICAL CLINIC AND FAMILY RESOURCE CENTE,MARYSVILLE,CA,CV,"$52,911"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34083,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,Peach Tree Healthcare,MARYSVILLE,CA,CV,"$75,035"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35755,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,HARMONY HEALTH MEDICAL CLINIC AND FAMILY RESOURCE CENTE,MARYSVILLE,CA,C3,"$567,485"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35806,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"McCloud Healthcare Clinic, Inc",MCCLOUD,CA,C3,"$567,755"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34035,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"McCloud Healthcare Clinic, Inc",MCCLOUD,CA,CV,"$52,919"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35660,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,MERCED FAMILY HEALTH CENTER,MERCED,CA,C3,"$818,422"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34483,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,MERCED FAMILY HEALTH CENTER,MERCED,CA,CV,"$125,514"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34483,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,MERCED FAMILY HEALTH CENTER,MERCED,CA,CV,"$6,291"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34483,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,MERCED FAMILY HEALTH CENTER,MERCED,CA,CV,"$45,400"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35660,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,MERCED FAMILY HEALTH CENTER,MERCED,CA,C3,"$2,262,640"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35660,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,MERCED FAMILY HEALTH CENTER,MERCED,CA,C3,"$113,403"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36180,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/16/2020,LATINO KIDS HEALTH,MONTEBELLO,CA,C3,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D36180,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,LATINO KIDS HEALTH,MONTEBELLO,CA,C3,"$98,908"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35631,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,VALLEY COMMUNITY HEALTHCARE,N HOLLYWOOD,CA,C3,"$1,156,190"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34481,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,VALLEY COMMUNITY HEALTHCARE,N HOLLYWOOD,CA,CV,"$86,724"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35643,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,OLE HEALTH,NAPA,CA,C3,"$500,849"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35643,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,OLE HEALTH,NAPA,CA,C3,"$628,461"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34485,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,OLE HEALTH,NAPA,CA,CV,"$45,083"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34485,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,OLE HEALTH,NAPA,CA,CV,"$35,929"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34995,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,CV,"$2,180"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35811,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/16/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,C3,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35811,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/16/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,C3,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34995,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/26/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,CV,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34995,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/26/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,CV,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35811,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/16/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,C3,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35811,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,C3,"$685,520"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34995,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/26/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,CV,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34995,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/26/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,CV,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35811,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,C3,"$27,031"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35811,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,C3,"$22,386"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34995,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,CV,"$2,137"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34995,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,CV,"$1,806"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8C34995,FY 2020 Coronavirus Supplemental Funding for Health Centers,3/20/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,CV,"$55,293"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35811,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/16/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,C3,$0
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35811,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,"Operation Samahan, Inc",NATIONAL CITY,CA,C3,"$26,498"
HRSA,93224,"Health Center Program (Community Health Centers, Migrant Health Centers, Health Care for the Homeless, and Public Housing Primary Care)",H8D35775,"Health Center Coronavirus Aid, Relief, and Economic Security (CARES) Act Funding",4/6/2020,TRI-STATE COMMUNITY HEALTHCARE CENTER,NEEDLES,CA,C3,"$598,340"
